row_id,ts,country,city,checksum,secret
R003436,2024-06-08T19:57:00,INDIA,BENGALURU,7f2cf25587,SVDERRZHUI
R003437,2024-07-03T19:16:00,CHILE,SANTIAGO,b26f211c8b,TIC_SMEYKJZGNNNWF
R003438,2024-06-26T10:04:00,UK,LEEDS,95d1124a54,SVXIATSMFPYSXAUDIQ_Z
R003439,2024-06-05T11:16:00,FRANCE,LYON,19eb92f2b1,KRYSALAE__JUTTUTM
R003440,2024-06-30T20:34:00,USA,CHICAGO,749bc1ca53,DBILUYSSM_AFMFK
R003441,2024-06-29T19:04:00,AUSTRALIA,PERTH,7dcce14c21,ZSBOUVCLUU
R003442,2024-07-14T04:13:00,USA,SEATTLE,11392bdd6d,VVM_BWDLUCTGMO
R003443,2024-07-07T07:24:00,KENYA,NAIROBI,a2699525ac,RKCENBUAOTKNDNMBTFBYP
R003444,2024-07-03T03:44:00,CANADA,CALGARY,6d55175a29,ZVTPLVDKGXEQS
R003445,2024-07-03T17:01:00,CHILE,ARICA,7840facfe8,JIXNUAIAIEW_CWZXZEIGF
R003446,2024-07-12T18:26:00,CHILE,VALPARAISO,aa04b70ca7,VTVX_LFWQQL
R003447,2024-07-13T05:02:00,USA,AUSTIN,59f9d67fbd,UTGZGWAFNINXPUGVLONN
R003448,2024-07-14T11:26:00,UK,BIRMINGHAM,4d34491920,MLFOPAX_QDXYJ
R003449,2024-06-18T21:47:00,KENYA,MOMBASA,b11dc9dbc0,FTGHVXJMXNBK_
R003450,2024-07-10T11:32:00,FRANCE,LILLE,53d0658a69,WZGOCXIDZAGL
R003451,2024-06-08T02:12:00,CANADA,MONTREAL,a8b0cc3b16,FTQ_EOMD_EBQMWE
R003452,2024-06-07T02:13:00,USA,BOSTON,2546196bf6,PAWGJTGTIPKTNWWYVMR
R003453,2024-07-05T15:57:00,GERMANY,BERLIN,261cc9568d,OPWIIEIOTT
R003454,2024-06-23T09:37:00,FRANCE,LILLE,628cf705ca,DPU_PTMOTD
R003455,2024-06-05T05:32:00,USA,AUSTIN,c89a36305a,BOPUFXFF_RJLW
R003456,2024-06-13T17:57:00,FRANCE,TOULOUSE,4b894ae9aa,PWGDKDRHCMPLXPCLPMOGU
R003457,2024-06-18T14:22:00,GERMANY,MUNICH,8b0b8ee9e1,WVBENVUVJVBQLV
R003458,2024-07-11T11:01:00,CHILE,SANTIAGO,19c4414a19,MOTNKGWXOFECGEPLGBBX
R003459,2024-06-19T06:38:00,BRAZIL,RECIFE,b6399ac6b7,AQIPVDFFUA_UBLKWCAFRM
R003460,2024-06-12T03:59:00,KENYA,ELDORET,99b9309342,YZDGTJROKCXYCKSN
R003461,2024-06-26T23:05:00,BRAZIL,CURITIBA,722f7a9b5b,_IIDRKICHATBL
R003462,2024-06-06T17:22:00,KENYA,NAIROBI,f33dbd8c0d,JDUVUGJRCEBIHMR
R003463,2024-06-20T22:38:00,BRAZIL,CURITIBA,c740bddb60,JUXNRHXDJIF
R003464,2024-06-30T18:53:00,CHILE,CONCEPCION,f034b0c653,JSYBNKKFIA
R003465,2024-06-04T18:31:00,UK,GLASGOW,0515305c99,VWNHHUJKQZKNNONSCUU
R003466,2024-06-17T04:31:00,UK,LONDON,0ee4a7e78b,EYDZHNBFIAUEVYRA
R003467,2024-06-11T07:37:00,CHILE,CONCEPCION,bee6db54e4,RKSBCHMKBBMNPMIUCYCIY
R003468,2024-06-24T08:52:00,FRANCE,LYON,1fe762582a,QOBZFWFGTEUR
R003469,2024-07-16T00:10:00,JAPAN,FUKUOKA,837957dda3,VHEEBEPUHEACWMH
R003470,2024-07-13T12:46:00,BRAZIL,RECIFE,46fe08bbbd,WHWXKUVEQDGIBBHVHX
R003471,2024-06-22T01:57:00,FRANCE,PARIS,b1efdb3fc9,HKHHVJPBCWXHLBVCOAJZRX
R003472,2024-06-23T18:31:00,KENYA,KISUMU,6a4a6de158,EAWAXFRLOXWKYWX
R003473,2024-06-26T02:22:00,USA,DENVER,4bbdac520c,XHAZLBIMRAXFAIXRCSIOOA
R003474,2024-07-13T07:24:00,AUSTRALIA,BRISBANE,20d75e6e67,VFIAC_QDLYB
R003475,2024-06-12T17:31:00,JAPAN,SAPPORO,e0970f73fe,MPCZVXMLBYBA
R003476,2024-07-02T22:49:00,AUSTRALIA,BRISBANE,21798b0656,QYOCQNBHHFKJONNYH
R003477,2024-07-09T01:47:00,UK,MANCHESTER,59a3430e73,ZLSIIHDUKIYGCOKTHFA
R003478,2024-06-05T19:59:00,KENYA,ELDORET,0e90b7fd72,GKZDJZVOTLOHXRQMKGGGFC
R003479,2024-07-15T02:52:00,CHILE,IQUIQUE,fd0029b596,JLWYZIXZHRO_T
R003480,2024-07-09T01:09:00,GERMANY,FRANKFURT,832ba957df,SQ_KFWO__EHTPH
R003481,2024-07-09T05:29:00,USA,AUSTIN,8c48e2657e,QEB_PZXO_PMBXHP
R003482,2024-06-16T08:22:00,UK,GLASGOW,f9691ef5db,LRNXHCVFWLM
R003483,2024-06-04T12:41:00,AUSTRALIA,BRISBANE,41d02ce826,VZXLSRBSSKENGTQY
R003484,2024-06-19T19:13:00,JAPAN,TOKYO,7072e1ea0e,CQVNYQZBUN
R003485,2024-07-11T21:59:00,AUSTRALIA,ADELAIDE,2886852622,D_KGYPYRYHPCOIWGMCHB
R003486,2024-07-06T05:49:00,KENYA,MOMBASA,03c10a68a8,FHAPRQYNZNBI_
R003487,2024-06-26T05:20:00,JAPAN,OSAKA,6129d04d58,AYMHTXQKBOOC_YMAXD
R003488,2024-07-05T00:53:00,KENYA,ELDORET,8566a6e3cb,PHQBUCGLGVKVMQYYTJDFAE
R003489,2024-06-23T20:55:00,UK,MANCHESTER,786c4a3d74,IVPLCNEJDLWYXMWHHHPYIM
R003490,2024-07-11T06:31:00,JAPAN,OSAKA,2166b61b25,VBAJKC_FTOL_GW
R003491,2024-06-24T01:55:00,JAPAN,OSAKA,89ef8b2b20,HBLQFGDPFYHVC_VVU
R003492,2024-07-15T18:04:00,JAPAN,NAGOYA,67b21fbb4a,_CSYGMWKFOV
R003493,2024-07-10T03:59:00,KENYA,ELDORET,0c9f1a28c6,UMHPCZSPVIAFOTDBUKFKT
R003494,2024-07-02T22:40:00,CANADA,VANCOUVER,82479c8e82,OCZ_NXVM_NKZVFN
R003495,2024-07-05T22:54:00,UK,BIRMINGHAM,019025c2f9,EWVSKCSK_TVOAW
R003496,2024-06-20T05:45:00,USA,DENVER,cf7b6b59f0,FHROWGDFUWKCKSJFJ
R003497,2024-06-13T17:59:00,JAPAN,SAPPORO,eea8022203,AZDQFGTWDFBNWEXTXSVB
R003498,2024-06-29T04:24:00,AUSTRALIA,ADELAIDE,b0bd94b69b,GTZZTQTKMX_VW
R003499,2024-06-01T10:57:00,GERMANY,MUNICH,9c5c8dddcc,UWSHZDWXBDHPZLNBILFOK
R003500,2024-06-05T02:25:00,CHILE,IQUIQUE,6bd557230b,_ZQFDXYAQABOXEJ
R003501,2024-07-16T07:23:00,GERMANY,BERLIN,40d230041f,TXM_PGQXNLEUDSDC
R003502,2024-06-16T02:56:00,BRAZIL,RIO,adba346e94,FFIGIY_IIDLFA_DMY
R003503,2024-07-11T04:08:00,BRAZIL,RECIFE,810f2f08d4,ANJUQIWHPVQB
R003504,2024-06-05T13:20:00,BRAZIL,SAOPAULO,ec90d4e443,OWMVYFKBOUFSYSYBDAC_PL
R003505,2024-06-14T14:12:00,GERMANY,COLOGNE,7d50f14dc8,C_MXMFARKMJJ
R003506,2024-06-11T07:17:00,BRAZIL,RIO,d2a9258fa8,SFRBD___SIONA_
R003507,2024-06-05T00:40:00,JAPAN,OSAKA,db240ed2b6,VPLXFOJTZPUIBJDBVLPH
R003508,2024-07-13T13:34:00,CANADA,TORONTO,ee56b70327,_DEACIGRELJTTPLVDIKQB_
R003509,2024-06-19T19:08:00,BRAZIL,RIO,fbc013e036,LSOWHHZUUWWTTG
R003510,2024-06-13T15:36:00,FRANCE,NICE,d368c2ed06,Q_OTFXMESRETQ
R003511,2024-07-14T16:52:00,FRANCE,LYON,44d5e2d3ff,M_EXICVQOAL
R003512,2024-06-08T09:31:00,UK,LONDON,1c3ec15c4a,GOVZYYYUGNOVSM_K
R003513,2024-07-02T16:37:00,USA,DENVER,57a3df3cd0,OV_HRBMRMVWAYI_BYXYI
R003514,2024-07-11T01:51:00,FRANCE,LILLE,61466c7d70,WQZPZGZJHHXKQNOMVKROO
R003515,2024-07-11T22:10:00,USA,AUSTIN,70f605c910,JZRVZ_YEMTX
R003516,2024-06-19T19:02:00,CHILE,ARICA,534b46e218,U_QGFEOYRSQDOTRX
R003517,2024-06-30T15:25:00,UK,LONDON,b2ae7583b6,QUH__SODECOPOGHLEUVDBQ
R003518,2024-06-03T13:41:00,GERMANY,MUNICH,5331f9bee2,NQGFJJCESX
R003519,2024-06-03T22:09:00,CHILE,CONCEPCION,4658ed7e16,UODWFGUPYHXNLIPM
R003520,2024-06-19T04:25:00,INDIA,INDORE,9e9505c099,BXJBCRGJITOD
R003521,2024-07-09T20:27:00,BRAZIL,SAOPAULO,9eb58211eb,AXEHVEBQHRUUFGJNS
R003522,2024-06-10T15:48:00,CANADA,MONTREAL,7986344fcc,L_KIHSNONKNPZKFPR
R003523,2024-06-29T14:58:00,BRAZIL,SALVADOR,16f19efa5d,U_CVQRSD_EWRPGIQJMWZ
R003524,2024-06-26T18:43:00,CHILE,ARICA,da322de334,_BRKFXJISEE
R003525,2024-06-11T18:38:00,FRANCE,TOULOUSE,8be274b5b3,TULEPMQFCWCWKP
R003526,2024-07-14T07:35:00,JAPAN,OSAKA,e11b0c7a9c,TZEPRZVAYCD
R003527,2024-06-02T00:14:00,AUSTRALIA,BRISBANE,55df6f2ccc,UAXGTSR_PZRPPBPH
R003528,2024-06-25T02:14:00,GERMANY,MUNICH,9dfd45c8dd,RDTLJLXVDDNIUZWXQAC
R003529,2024-07-14T08:35:00,JAPAN,OSAKA,46358d1ceb,FJRKSCDOTNTOSBKKPD
R003530,2024-07-02T19:43:00,KENYA,ELDORET,725f09da1d,SMC_IGXPFPANSMOAJOCAD
R003531,2024-06-11T17:32:00,USA,CHICAGO,057c61299f,IGOUWDJCUYJIDWAYJWEL
R003532,2024-07-12T21:31:00,CANADA,CALGARY,85b9039f02,SGNAXHOBC_NYM
R003533,2024-07-04T07:41:00,GERMANY,FRANKFURT,3325a8fce5,ABPVEXCTMLFYOQ_C
R003534,2024-07-11T00:08:00,JAPAN,SAPPORO,5b11e264c6,TTVXZGPBUCVZJZ
R003535,2024-06-23T16:11:00,JAPAN,FUKUOKA,27444d867b,MTHVMYJM_ENWJEONQTS__
R003536,2024-06-04T09:24:00,CANADA,MONTREAL,0111c160b8,NNRESTODHUHBUIARN
R003537,2024-06-13T12:34:00,UK,LEEDS,3cb73f4458,_OGXDALDGAZS
R003538,2024-07-14T13:08:00,USA,DENVER,2d2741cce6,BLU_OEYQNYNCLJOIKA
R003539,2024-06-28T07:21:00,GERMANY,COLOGNE,1c487a5052,VBBXWVZUGCCAH
R003540,2024-07-03T00:42:00,BRAZIL,SALVADOR,b93e283c15,EBQUOHEW_WPJRJBHUPZGQ
R003541,2024-07-02T20:47:00,UK,LONDON,7479f6cca8,MTDPQBHKFIMCVCLYFINVDD
R003542,2024-06-21T06:23:00,UK,LEEDS,73b6062ed6,NFLFXSWYWCQAANJQNR_OSH
R003543,2024-06-20T20:20:00,AUSTRALIA,BRISBANE,8b426193d2,ZFFTNFSIGFTECDH
R003544,2024-06-19T17:14:00,GERMANY,FRANKFURT,361e38b14b,Y_VKQKVNOPNNUXNURH
R003545,2024-07-08T03:53:00,CHILE,SANTIAGO,680e522357,MIEZVJUIEUREFYK
R003546,2024-07-12T04:30:00,CANADA,TORONTO,691dd6ca5e,XBA_NMIWHOVSAD
R003547,2024-07-07T11:45:00,KENYA,NAKURU,aeecb6454f,OPEUPOWMMDAIDDSO_
R003548,2024-06-03T16:21:00,KENYA,KISUMU,a1487f4878,PLHVIQUBMXCRPESPZ
R003549,2024-07-03T18:34:00,UK,LONDON,5da0b045f8,HERRYBIKWO_HPFEPS
R003550,2024-07-14T23:20:00,FRANCE,PARIS,3ad6c42b46,BGSYGKJDTXIQCF
R003551,2024-07-07T00:23:00,AUSTRALIA,MELBOURNE,f383576d83,TYIVJBMLHUJPWVYZIDDR
R003552,2024-06-14T09:06:00,AUSTRALIA,ADELAIDE,889ed58513,VCLWUZDFWG
R003553,2024-06-21T22:40:00,USA,DENVER,fb87cbf59c,AEBSS_BVCX_IEDTAGUCQA
R003554,2024-07-15T10:09:00,KENYA,NAKURU,416ae6fdc3,XNFSKBNAELY_DVEPYD
R003555,2024-06-17T04:19:00,CANADA,OTTAWA,89afbf88bd,OIBWBMKMFFAHMYXWV
R003556,2024-06-04T18:15:00,CHILE,CONCEPCION,24fae2c4e8,PSMB_ZFNSCQZDUAYPON
R003557,2024-06-23T03:00:00,GERMANY,COLOGNE,e90f7b825f,TI_PAOGJFW_DKY
R003558,2024-06-08T21:23:00,AUSTRALIA,ADELAIDE,19a5b2b61d,IKOFWRJETX_BJ
R003559,2024-06-19T19:15:00,GERMANY,BERLIN,ec2c5c0296,GUR_FPNE_FCRNXF
R003560,2024-07-05T11:19:00,UK,MANCHESTER,4d2c0682c8,THIKBTRMJPLTYHYESCQ
R003561,2024-06-08T19:14:00,USA,DENVER,d27748b211,VEERPUOWEDPDYTO
R003562,2024-07-06T23:48:00,JAPAN,SAPPORO,e1ca365bf9,JI__JTMEZM
R003563,2024-06-13T09:33:00,JAPAN,OSAKA,5cb30ff58f,CFUSMLDBVDHIJ
R003564,2024-06-03T05:50:00,BRAZIL,SAOPAULO,46c1a5f1be,V_BXDXQYUL_RQIZB_O_VIR
R003565,2024-07-16T04:18:00,AUSTRALIA,MELBOURNE,8aff711608,VPYJPEAGGSGNPHXJJDCZQ
R003566,2024-06-18T19:05:00,CANADA,VANCOUVER,b537a22f80,M_EZOQOUKUYBHC
R003567,2024-07-16T03:23:00,JAPAN,FUKUOKA,206c688e2c,LILVAQDBIIVGT
R003568,2024-06-17T21:36:00,BRAZIL,CURITIBA,2b17233e55,FZPKCFBLAMKYACGXBKVC
R003569,2024-06-01T15:44:00,KENYA,ELDORET,f8e382ad82,ISHXKYWI_CTDMUQPOVG_B
R003570,2024-07-04T13:34:00,AUSTRALIA,PERTH,79c90cbfcc,ZEG_CYAOQCLI_DNFCZO
R003571,2024-06-05T16:50:00,CANADA,TORONTO,3e3e6cb53b,DSRVSBIFELVUAOGWBUIRGU
R003572,2024-07-14T06:30:00,CHILE,IQUIQUE,21ff17f411,RCNAJBMPNFSKYPZMGPZTNA
R003573,2024-07-11T15:05:00,AUSTRALIA,MELBOURNE,5a3d523cd9,FVBUFEBHTYW
R003574,2024-07-02T23:12:00,CHILE,VALPARAISO,42c18eac52,UIAMGQGETM
R003575,2024-07-06T09:00:00,KENYA,KISUMU,e7006304af,CY_JSHTJMSXFNPYMPQR
R003576,2024-06-05T10:32:00,GERMANY,MUNICH,3d91b5d7ce,HLCF_EHTYFBOOORSXKQMT_
R003577,2024-06-19T21:16:00,KENYA,MOMBASA,3754555bcb,UUCDBZTEULNJBCIIEC
R003578,2024-06-15T22:22:00,CANADA,OTTAWA,f91d5b6513,NPKIYYFGYFT_YEM
R003579,2024-06-27T07:46:00,CHILE,CONCEPCION,dbb4c0fb9e,EEFTHOKXAJVD
R003580,2024-06-07T18:46:00,GERMANY,COLOGNE,644a180683,JGCRCXPHOLRGVIFTY
R003581,2024-06-24T06:58:00,GERMANY,MUNICH,325494eff4,YLELCPTUXOMMMGVRR_EL
R003582,2024-06-03T00:55:00,CANADA,MONTREAL,9625923185,GTTREYGGAXIPYRE
R003583,2024-07-03T20:12:00,KENYA,MOMBASA,30e28e90ac,RAHRTFCOVLPPC
R003584,2024-06-23T02:48:00,KENYA,NAIROBI,30b34637f4,ZAVHAFUICEVEIWQNR
R003585,2024-07-04T20:38:00,UK,BIRMINGHAM,597c4f330e,PCJFEMARASLRWJNLUYES
R003586,2024-07-16T03:53:00,FRANCE,LILLE,397fdcc7ce,WKGZXOGPRC
R003587,2024-06-25T02:48:00,UK,GLASGOW,672986c0ca,HRNDWJYRIZWKJ_IR
R003588,2024-06-04T20:02:00,UK,LEEDS,b1100f05e8,SDIHQNIGQ_EES
R003589,2024-06-29T19:54:00,UK,MANCHESTER,424f3fc4aa,HGCCMZYVKNSXH
R003590,2024-06-04T13:09:00,JAPAN,NAGOYA,a06e8ea8e5,FCMOSVWU_ZHHH
R003591,2024-06-01T15:37:00,CANADA,TORONTO,a0002de240,IZMRJCRXK__QMODY
R003592,2024-06-28T21:22:00,CHILE,VALPARAISO,e641d423f0,DS_HMDKQFRCNTO
R003593,2024-07-06T17:30:00,FRANCE,PARIS,070390b42f,JE_FCIFKPM
R003594,2024-06-18T15:05:00,FRANCE,LYON,a06511c6ae,GIHECMELVOH
R003595,2024-07-05T20:04:00,UK,BIRMINGHAM,ffeadd01a4,CAYCJEF_YOJWHTMUE
R003596,2024-07-09T23:28:00,UK,GLASGOW,07326348c4,NNQCEDKAJSRTQURDX
R003597,2024-07-02T18:22:00,CANADA,VANCOUVER,7438128701,ZWRNQNXZVQXFGOM
R003598,2024-07-02T04:57:00,JAPAN,SAPPORO,cf8f67ddf1,BVZJHIETTPTLKCKGD
R003599,2024-06-12T17:13:00,JAPAN,FUKUOKA,aa91ac5948,RXZUPZULNZWMH
R003600,2024-06-26T13:06:00,JAPAN,NAGOYA,69c82423f3,AUSHOHGA_ZFWAZBAVEHO
R003601,2024-07-07T02:53:00,KENYA,MOMBASA,74183cecce,XCASNDEYOSVSAZ_ZBP
R003602,2024-06-25T13:16:00,USA,DENVER,4d67d29d43,GBZCFSFPUROSO
R003603,2024-07-10T00:40:00,FRANCE,PARIS,b87e31b2c6,SGATOV_KTYVQEENJJ
R003604,2024-07-08T20:18:00,CHILE,SANTIAGO,ce7b6bf1c9,BFAGCWNKATJUO
R003605,2024-06-05T13:07:00,UK,BIRMINGHAM,b7d41d7f14,IBQQJPQYAYLLJIGX
R003606,2024-07-05T21:17:00,GERMANY,HAMBURG,932e9e9abd,RHUJFFUGQHHWHAX
R003607,2024-06-25T02:16:00,AUSTRALIA,ADELAIDE,fc4691453a,QZOZYZFTIYSJNAHSLCF_
R003608,2024-06-04T00:51:00,FRANCE,PARIS,1f70726222,IDDPYTVJKMAWSYNYWBN
R003609,2024-06-14T09:24:00,CANADA,CALGARY,506d90b986,QCQHJGNFMMGDTCMTMGKO
R003610,2024-07-05T04:57:00,CHILE,ARICA,9bd7620c6a,WMZLWCRYZGRK
R003611,2024-07-06T23:52:00,UK,GLASGOW,11fc339a08,EINRDNACDEPBCEPTU_Q
R003612,2024-07-11T10:14:00,JAPAN,TOKYO,4275f8f159,DVIKJDRPFFSOOTFWSQD
R003613,2024-07-06T10:57:00,JAPAN,SAPPORO,2d3a2f6dbd,ZTI_VTYGH_B
R003614,2024-07-06T05:49:00,FRANCE,LILLE,ad6105af67,RNSIUCWYVQSI
R003615,2024-06-18T06:12:00,AUSTRALIA,PERTH,73ab97a0af,ROMUYKQQIDKA
R003616,2024-06-02T04:30:00,USA,AUSTIN,5ea5e97f93,HCSQAJFAG_SV_MBY
R003617,2024-07-08T02:34:00,FRANCE,NICE,10313c2d5f,YINJSIRAR_NZVK_O__DIDM
R003618,2024-06-23T16:52:00,JAPAN,FUKUOKA,5586487c77,TPQENDXPRPFFDLMJ
R003619,2024-06-18T20:51:00,BRAZIL,RECIFE,f8511dbc31,PQTWZPYWJRIHWJ
R003620,2024-06-21T12:34:00,USA,CHICAGO,befdfe4e33,OMZRVDSPIDFGDXCSCSLN_
R003621,2024-06-09T14:56:00,CANADA,TORONTO,d722b42041,NR_B_ULVQFZVK
R003622,2024-07-14T20:42:00,AUSTRALIA,SYDNEY,572736bd5b,NBY_MWUL_MJYUEM
R003623,2024-06-05T08:39:00,JAPAN,FUKUOKA,7ff2ab206a,GUR_FPNE_FCRNXF
R003624,2024-06-23T23:40:00,AUSTRALIA,SYDNEY,532830b38b,EFRMCGCNROQG_
R003625,2024-06-07T08:29:00,CHILE,SANTIAGO,7905cbcacd,MFSBPKBWEEA
R003626,2024-07-14T08:02:00,KENYA,MOMBASA,affb37851a,IVSTMHANUPNTX
R003627,2024-07-06T21:23:00,FRANCE,PARIS,4f8eef9438,XMEONESVKA
R003628,2024-06-29T15:10:00,CANADA,CALGARY,8e3271878a,AKQDFHYPAF
R003629,2024-06-25T15:16:00,JAPAN,TOKYO,4b15c4e733,CXOETBJRAXWOWE
R003630,2024-06-12T11:15:00,GERMANY,HAMBURG,c01a2432e1,G_UNMGUCVSCYNOZAFQ
R003631,2024-06-14T07:16:00,CANADA,OTTAWA,25c082ac5c,YRXELJEJVSZDRX
R003632,2024-06-10T15:40:00,KENYA,NAIROBI,755914ec10,IPAFSBLYGAVQMAEI
R003633,2024-06-25T17:35:00,GERMANY,COLOGNE,48c263c7e9,MWZXUTKTSSKDI
R003634,2024-06-09T04:56:00,GERMANY,HAMBURG,15bfce0345,XTEWBIOSHSIBICAQJKSEB
R003635,2024-06-05T04:29:00,AUSTRALIA,SYDNEY,125ebe7385,VQOQHSDZGJ
R003636,2024-07-12T17:35:00,AUSTRALIA,ADELAIDE,55765eb528,_EADWVW_VBQAO
R003637,2024-06-01T16:36:00,GERMANY,HAMBURG,6b358b4f75,XAQNNC_SLTWUGSFMOKZURK
R003638,2024-07-11T03:57:00,JAPAN,OSAKA,1b31c88129,EBDUYYBRZDOFHT
R003639,2024-07-15T19:32:00,FRANCE,TOULOUSE,f8798edf10,AZ_RNQCFNZKLBEOWGEKTIX
R003640,2024-06-18T20:35:00,FRANCE,NICE,eda625bd9e,GUEHMILIOMRRPFFAEBYNOR
R003641,2024-06-03T16:53:00,KENYA,MOMBASA,c18d12ece6,DIYBMDHZSB__PVZQASJEKU
R003642,2024-07-11T15:17:00,JAPAN,FUKUOKA,33f7c47c47,WMESIRPFZ_
R003643,2024-06-25T04:37:00,GERMANY,HAMBURG,d3efb794b1,UAQRASOQZS_
R003644,2024-07-07T13:13:00,CHILE,IQUIQUE,fdeef6fbcc,JSXFDUCQ_KSPCZBCCSS
R003645,2024-06-06T21:49:00,UK,LONDON,71eda50058,EHXBPGHQLNFGAXV_MRADRE
R003646,2024-06-13T13:18:00,CANADA,OTTAWA,5e87f64b6f,MNFGHFBKPXPVP
R003647,2024-06-27T11:29:00,JAPAN,TOKYO,77da8342df,FW_DFOANRVA_HDMBZ_W
R003648,2024-06-22T20:35:00,FRANCE,LYON,39e6aad0a5,SASAHFAAE_MU
R003649,2024-06-17T16:11:00,AUSTRALIA,BRISBANE,6075e7f1ab,XLI_WGEV_WTIEOW
R003650,2024-07-07T07:25:00,INDIA,CHENNAI,144a83f0d1,EU_FCGOMBDOQJUAVANXU
R003651,2024-06-22T05:35:00,FRANCE,LILLE,fc9e75ec78,EOUQJXRWWRV
R003652,2024-06-03T10:52:00,FRANCE,TOULOUSE,4d90efde37,RLQPPPSLUCGHPJEFG
R003653,2024-07-14T23:50:00,CANADA,MONTREAL,94b4b890ed,NWQBBQ_YLGHC
R003654,2024-07-15T03:33:00,JAPAN,TOKYO,cad967b14f,EGVNGIWTTGSMVKBDBCII
R003655,2024-06-15T14:12:00,CHILE,CONCEPCION,664fea49ae,PQY_OLXZIBQKKRBGI
R003656,2024-06-09T04:33:00,BRAZIL,SALVADOR,dd17915d3e,WMUIVVJMK_IIURULYZU
R003657,2024-07-15T09:39:00,GERMANY,MUNICH,25e5d9e4c9,K_JHQSPTWHF
R003658,2024-07-01T00:22:00,CANADA,CALGARY,48b4402711,LAJPDVFDHBSFGI
R003659,2024-07-09T19:47:00,GERMANY,BERLIN,a1d1518e07,WGZACYAWZYWUSAJMHJUYF
R003660,2024-06-23T04:30:00,FRANCE,PARIS,9554ee233b,QNDJPXAPCCEXL
R003661,2024-06-04T03:00:00,CHILE,CONCEPCION,f20bfcd4fc,PQVBVIALRFWOLCMSNYXHA
R003662,2024-07-12T20:41:00,AUSTRALIA,BRISBANE,e0c22e77b6,NUWUEQHIIDKPPY
R003663,2024-06-17T21:00:00,JAPAN,NAGOYA,ec86570c4c,RXFORGSOZDGIHPAG_RBI
R003664,2024-07-05T23:58:00,UK,LEEDS,b28769fbc6,G_PQSBTIZGRF
R003665,2024-06-08T17:08:00,CANADA,TORONTO,972a5562f8,ALBRELH_IWVTULBWQPC
R003666,2024-07-06T18:05:00,JAPAN,OSAKA,9d6c4a4e81,LH_LWNEKHZXWNTPV_
R003667,2024-06-11T17:07:00,UK,MANCHESTER,2e39e94f8f,P_YGBGYOFRH
R003668,2024-06-10T00:30:00,GERMANY,COLOGNE,0b1a9990a5,L_KKGEYDYEXVC
R003669,2024-06-25T10:13:00,KENYA,MOMBASA,873de47a20,MKZJFBNEOJY
R003670,2024-06-25T14:44:00,FRANCE,PARIS,118472ca15,FCDHY_DNFMWRFTIFJUXCR
R003671,2024-07-13T10:08:00,JAPAN,SAPPORO,9480bde952,HDYTGTCMHGRPV
R003672,2024-06-06T11:10:00,FRANCE,PARIS,e077958957,BJQDCM_CGKNU
R003673,2024-06-29T17:57:00,FRANCE,LILLE,e2c883d84b,_JUNYYTMXNWPFVVXUVXYN
R003674,2024-07-05T23:09:00,GERMANY,HAMBURG,fec891021f,KDFCMYZTOXGDCSIFD
R003675,2024-06-21T06:35:00,UK,LONDON,2223592ff4,TNELFEFVYA_TUJ
R003676,2024-06-06T05:43:00,AUSTRALIA,BRISBANE,6e5c0b0733,GIHBHLYFPMDKTSEXKBNGD
R003677,2024-06-20T15:52:00,UK,LEEDS,0344ab6d2f,AWYDHPIGHKT
R003678,2024-07-12T19:59:00,AUSTRALIA,ADELAIDE,8c842d35d2,YOSMOUDYNKDZJRKS
R003679,2024-06-09T08:39:00,CHILE,VALPARAISO,15b89f3c1f,VMMRTMHGZX
R003680,2024-07-13T19:12:00,FRANCE,TOULOUSE,46efba6733,ZQTIBZFHU_V
R003681,2024-06-18T01:21:00,GERMANY,HAMBURG,a4e304481e,NLWBFTHCXORETBIINJRTTL
R003682,2024-06-20T19:17:00,USA,BOSTON,a033d4ba34,RHKBJFNVVTYQRIZDLWNVTP
R003683,2024-07-16T00:45:00,BRAZIL,SAOPAULO,7cb77acef5,ZRXLMXGJQPQXK
R003684,2024-06-21T02:27:00,BRAZIL,RECIFE,64bbf4ecc9,CBD_LRXYRRQJNQISGID
R003685,2024-06-17T05:07:00,CHILE,VALPARAISO,1ab7936198,KCSJQB_YKHDVG_
R003686,2024-06-30T11:07:00,USA,DENVER,58fc678e6d,LGJEGLMXGNLYUYVNW
R003687,2024-06-29T13:08:00,GERMANY,FRANKFURT,7996ca25f3,QOBILTLHCQOAMR
R003688,2024-06-22T13:11:00,CANADA,CALGARY,c7639d71cd,DEOBEIYHTMYODWBJEE
R003689,2024-06-21T05:58:00,UK,MANCHESTER,eced6a2194,DODGKCBHPT_DLSCCXSDER
R003690,2024-06-01T17:51:00,CHILE,ARICA,abdfa8749d,_GKOQCTKXFEZXCWS
R003691,2024-06-12T17:02:00,CANADA,MONTREAL,d981700e8a,JJUVRHSBGT
R003692,2024-06-14T01:11:00,BRAZIL,RECIFE,c072a30258,AT__YJPLPKJ
R003693,2024-06-15T11:02:00,GERMANY,HAMBURG,75ba792254,QVPE_EDYEJEJDRROU
R003694,2024-06-16T03:20:00,CHILE,CONCEPCION,ceda9dd4a1,GYZWZKUZXXW_V
R003695,2024-07-05T07:31:00,BRAZIL,RIO,cdb736c60f,TZVWG_COEEPFJMS_
R003696,2024-06-23T07:47:00,UK,LEEDS,5ded0657ec,BSJGBNXBNEQH
